동원F&B, 0.6468181610107422, 0.5726405382156372, 0.569037675857544
오뚜기, 0.5977272987365723, 0.5959703326225281, 0.6401673555374146
포스코대우, 0.0, 0.0, 0.0
LG화학, 0.6622727513313293, 0.5673382878303528, 0.5313807725906372
엔씨소프트, 0.6409090757369995, 0.5493106842041016, 0.5648535490036011
LG유플러스, 0.6568182110786438, 0.5737009644508362, 0.581589937210083
대우조선해양, 0.668181836605072, 0.6086956262588501, 0.6025104522705078
대한항공, 0.610909104347229, 0.6224814653396606, 0.6025104522705078
대한유화, 0.5977272987365723, 0.5673382878303528, 0.5857740640640259
한샘, 0.6622727513313293, 0.5832449793815613, 0.569037675857544
동서, 0.6559090614318848, 0.6044538617134094, 0.6443514823913574
LG, 0.6131818294525146, 0.598091185092926, 0.5648535490036011
롯데케미칼, 0.5490909218788147, 0.5768823027610779, 0.581589937210083
CJ, 0.6627272963523865, 0.5737009644508362, 0.6652719378471375
미래에셋대우, 0.5622727274894714, 0.6405090093612671, 0.6066945791244507
아모레퍼시픽, 0.6422727108001709, 0.555673360824585, 0.5397489666938782
현대건설, 0.6399999856948853, 0.586426317691803, 0.5941422581672668
현대백화점, 0.6499999761581421, 0.5726405382156372, 0.573221743106842
녹십자홀딩스, 0.6340909004211426, 0.587486743927002, 0.5481171607971191
강원랜드, 0.6504545211791992, 0.5938494205474854, 0.6192468404769897
코웨이, 0.6613636612892151, 0.5641569495201111, 0.560669481754303
효성, 0.639090895652771, 0.5493106842041016, 0.5146443247795105
DB손해보험, 0.5340909361839294, 0.6055142879486084, 0.6317991614341736
호텔신라, 0.6559090614318848, 0.5843054056167603, 0.5355648398399353
SKC, 0.6313636302947998, 0.5747613906860352, 0.5523012280464172
POSCO, 0.6186363697052002, 0.6161187887191772, 0.5439330339431763
KCC, 0.6722727417945862, 0.586426317691803, 0.5983263850212097
롯데지주, 0.0, 0.0, 0.0
대우건설, 0.675000011920929, 0.5790031552314758, 0.5313807725906372
현대중공업, 0.6590909361839294, 0.5673382878303528, 0.5564853549003601
삼성엔지니어링, 0.6081818342208862, 0.597030758857727, 0.5648535490036011
LS, 0.6640909314155579, 0.5938494205474854, 0.5983263850212097
신세계, 0.6727272868156433, 0.5737009644508362, 0.5481171607971191
농심, 0.6859090924263, 0.6139978766441345, 0.5941422581672668
GS건설, 0.6577273011207581, 0.5620360374450684, 0.573221743106842
한온시스템, 0.0, 0.0, 0.0
LG상사, 0.6481817960739136, 0.6023330092430115, 0.6234309673309326
한국금융지주, 0.581818163394928, 0.6161187887191772, 0.6317991614341736
LG생활건강, 0.600454568862915, 0.5737009644508362, 0.581589937210083
쌍용양회, 0.5977272987365723, 0.597030758857727, 0.5941422581672668
SK하이닉스, 0.6000000238418579, 0.5705196261405945, 0.5313807725906372
KT&G, 0.0, 0.0, 0.0
현대차, 0.6745454668998718, 0.5917285084724426, 0.6401673555374146
한솔케미칼, 0.628636360168457, 0.587486743927002, 0.573221743106842
KT, 0.6572727560997009, 0.6680805683135986, 0.723849356174469
LG전자, 0.682272732257843, 0.6161187887191772, 0.5188284516334534
삼성전기, 0.6768181920051575, 0.6129374504089355, 0.4937238395214081
한미사이언스, 0.5986363887786865, 0.5673382878303528, 0.6066945791244507
넥센타이어, 0.6722727417945862, 0.5938494205474854, 0.5313807725906372
AK홀딩스, 0.6059091091156006, 0.5811240673065186, 0.6192468404769897
한화, 0.6513636112213135, 0.5567338466644287, 0.560669481754303
금호석유, 0.6577273011207581, 0.6118769645690918, 0.5230125784873962
롯데푸드, 0.6027272939682007, 0.6246023178100586, 0.6066945791244507
현대해상, 0.5863636136054993, 0.628844141960144, 0.6317991614341736
아이에스동서, 0.6436363458633423, 0.5843054056167603, 0.6527196764945984
한국타이어월드와이드, 0.5786363482475281, 0.6161187887191772, 0.6359832882881165
삼성증권, 0.7095454335212708, 0.6352067589759827, 0.5983263850212097
대웅제약, 0.6140909194946289, 0.6023330092430115, 0.5439330339431763
현대모비스, 0.6549999713897705, 0.5811240673065186, 0.5774058699607849
현대미포조선, 0.6218181848526001, 0.587486743927002, 0.6025104522705078
NH투자증권, 0.6127272844314575, 0.598091185092926, 0.6066945791244507
NAVER, 0.5613636374473572, 0.5959703326225281, 0.6359832882881165
세아베스틸, 0.600454568862915, 0.6023330092430115, 0.6401673555374146
대상, 0.6800000071525574, 0.5896076560020447, 0.5481171607971191
SPC삼립, 0.0, 0.0, 0.0
태광산업, 0.6295454502105713, 0.6521739363670349, 0.5774058699607849
동원시스템즈, 0.596818208694458, 0.6415694355964661, 0.6778242588043213
기아차, 0.6668182015419006, 0.5800636410713196, 0.589958131313324
두산중공업, 0.6372727155685425, 0.5726405382156372, 0.5397489666938782
카카오, 0.5940909385681152, 0.6521739363670349, 0.5481171607971191
DB하이텍, 0.5786363482475281, 0.6055142879486084, 0.6066945791244507
S-Oil, 0.6627272963523865, 0.6118769645690918, 0.589958131313324
에스원, 0.664545476436615, 0.5800636410713196, 0.5857740640640259
삼성화재, 0.6554545164108276, 0.5811240673065186, 0.6443514823913574
롯데정밀화학, 0.0, 0.0, 0.0
한일시멘트, 0.6327272653579712, 0.5768823027610779, 0.5397489666938782
한화케미칼, 0.5972727537155151, 0.5737009644508362, 0.5941422581672668
SK텔레콤, 0.6795454621315002, 0.5821844935417175, 0.6569037437438965
한국전력, 0.6795454621315002, 0.5927889943122864, 0.6359832882881165
한섬, 0.6395454406738281, 0.6055142879486084, 0.573221743106842
녹십자, 0.7009090781211853, 0.6012725234031677, 0.560669481754303
